"no","time_date","time_hours","sourceip","destinationip","protocol","length","info","info_cont1","info_cont2","info_cont3","info_cont4","info_cont5","info_cont6","info_cont7","__dt"
"3927","1970-01-01","01:02:29.254530","fe80::e1ff:dec7:bebd:f5d0","ff02::1:ff7f:e8be","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3933","1970-01-01","01:02:31.087535","fe80::695d:d39c:6fe8:612","ff02::1:ff00:3a7","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3931","1970-01-01","01:02:30.299360","fe80::b4ae:c3ed:7921:ab75","ff02::1:ff7c:4e8b","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3932","1970-01-01","01:02:30.643582","fe80::f106:5909:32ae:f4cb","ff02::1:ffcd:badf","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3935","1970-01-01","01:02:31.390422","fe80::5860:41c8:b74d:ba93","ff02::1:ff4a:c304","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3936","1970-01-01","01:02:31.644753","fe80::f106:5909:32ae:f4cb","ff02::1:ff00:4f7","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3937","1970-01-01","01:02:31.758248","fe80::69b0:5ca7:a676:2c5a","ff02::c","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3939","1970-01-01","01:02:32.183111","fe80::5dd3:6bb3:7720:1e83","ff02::1:ff20:1e83","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3938","1970-01-01","01:02:31.801376","fe80::b4ae:c3ed:7921:ab75","ff02::1:ff00:99e","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3941","1970-01-01","01:02:33.009800","fe80::7479:68ba:3dc6:1d14","ff02::1:ffb1:5cc9","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3942","1970-01-01","01:02:33.590919","fe80::695d:d39c:6fe8:612","ff02::1:ffe8:612","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3940","1970-01-01","01:02:32.683594","fe80::5dd3:6bb3:7720:1e83","ff02::1:ff00:994","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3943","1970-01-01","01:02:33.590997","fe80::695d:d39c:6fe8:612","ff02::1:ff05:44da","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3945","1970-01-01","01:02:33.614330","fe80::b504:f453:742b:7a21","ff02::1:ffea:1c92","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3944","1970-01-01","01:02:33.592136","fe80::4c7b:f8cd:4e3e:dd3c","ff02::1:ff00:f69","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3947","1970-01-01","01:02:34.615678","fe80::b504:f453:742b:7a21","ff02::1:ff2b:7a21","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3946","1970-01-01","01:02:33.614499","fe80::b504:f453:742b:7a21","ff02::1:ff00:2c6","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3949","1970-01-01","01:02:34.825436","fe80::4a8:b1f0:5819:1034","ff02::1:ff00:76e","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3948","1970-01-01","01:02:34.825264","fe80::4a8:b1f0:5819:1034","ff02::1:ff19:1034","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3950","1970-01-01","01:02:34.895117","fe80::5860:41c8:b74d:ba93","ff02::1:ff00:280","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3953","1970-01-01","01:02:35.547077","fe80::294d:3ea3:b53c:c77f","ff02::1:ff4b:1942","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3951","1970-01-01","01:02:35.091354","fe80::4c7b:f8cd:4e3e:dd3c","ff02::1:ff92:eff9","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3952","1970-01-01","01:02:35.512843","fe80::7479:68ba:3dc6:1d14","ff02::1:ff00:fa5","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3955","1970-01-01","01:02:35.756076","fe80::69b0:5ca7:a676:2c5a","ff02::1:ff99:23c8","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3954","1970-01-01","01:02:35.753871","fe80::e1ff:dec7:bebd:f5d0","ff02::1:ffbd:f5d0","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3956","1970-01-01","01:02:35.826620","fe80::4a8:b1f0:5819:1034","ff02::1:ff0b:2224","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3977","1970-01-01","01:04:33.148672","fe80::da58:d7ff:fe00:f72","ff02::1","ICMPv6","86","Multicast","Listener","Query","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3958","1970-01-01","01:02:37.142443","fe80::f106:5909:32ae:f4cb","ff02::1:ffae:f4cb","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3957","1970-01-01","01:02:35.983503","fe80::e8ff:97da:2f7f:abb3","ff02::1:ff7f:abb3","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3978","1970-01-01","01:04:33.252731","fe80::e1ff:dec7:bebd:f5d0","ff02::1:ff7f:e8be","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3979","1970-01-01","01:04:33.254033","fe80::69b0:5ca7:a676:2c5a","ff02::1:ff99:23c8","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3981","1970-01-01","01:04:33.616973","fe80::b504:f453:742b:7a21","ff02::1:ff2b:7a21","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3982","1970-01-01","01:04:34.595096","fe80::695d:d39c:6fe8:612","ff02::1:ff00:3a7","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3980","1970-01-01","01:04:33.306007","fe80::b4ae:c3ed:7921:ab75","ff02::1:ff7c:4e8b","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3984","1970-01-01","01:04:35.005077","fe80::7479:68ba:3dc6:1d14","ff02::1:ff00:fa5","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3983","1970-01-01","01:04:34.887812","fe80::5860:41c8:b74d:ba93","ff02::1:ff00:280","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3986","1970-01-01","01:04:35.119423","fe80::b504:f453:742b:7a21","ff02::1:ff00:2c6","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3989","1970-01-01","01:04:35.245023","fe80::e1ff:dec7:bebd:f5d0","ff02::1:ffbd:f5d0","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3988","1970-01-01","01:04:35.190285","fe80::5dd3:6bb3:7720:1e83","ff02::1:ff00:994","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3987","1970-01-01","01:04:35.190187","fe80::5dd3:6bb3:7720:1e83","ff02::1:ffbf:b2d3","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3985","1970-01-01","01:04:35.038877","fe80::294d:3ea3:b53c:c77f","ff02::1:ff00:d25","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3990","1970-01-01","01:04:35.388875","fe80::5860:41c8:b74d:ba93","ff02::1:ff4d:ba93","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3991","1970-01-01","01:04:35.619888","fe80::b504:f453:742b:7a21","ff02::1:ffea:1c92","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3992","1970-01-01","01:04:35.746308","fe80::e1ff:dec7:bebd:f5d0","ff02::1:ff00:b30","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3996","1970-01-01","01:04:36.006178","fe80::7479:68ba:3dc6:1d14","ff02::1:ffb1:5cc9","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3994","1970-01-01","01:04:35.829277","fe80::4a8:b1f0:5819:1034","ff02::1:ff00:76e","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3995","1970-01-01","01:04:35.986458","fe80::e8ff:97da:2f7f:abb3","ff02::1:ff96:6cd3","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3997","1970-01-01","01:04:36.095297","fe80::4c7b:f8cd:4e3e:dd3c","ff02::1:ff3e:dd3c","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3993","1970-01-01","01:04:35.799118","fe80::b4ae:c3ed:7921:ab75","ff02::1:ff21:ab75","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3998","1970-01-01","01:04:36.390315","fe80::5860:41c8:b74d:ba93","ff02::1:ff4a:c304","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4001","1970-01-01","01:04:37.589539","fe80::695d:d39c:6fe8:612","ff02::1:ff05:44da","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4000","1970-01-01","01:04:36.987575","fe80::e8ff:97da:2f7f:abb3","ff02::1:ff7f:abb3","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4002","1970-01-01","01:04:37.635886","fe80::f106:5909:32ae:f4cb","ff02::1:ff00:4f7","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4004","1970-01-01","01:04:38.088131","fe80::4c7b:f8cd:4e3e:dd3c","ff02::1:ff92:eff9","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4005","1970-01-01","01:04:38.637324","fe80::f106:5909:32ae:f4cb","ff02::1:ffcd:badf","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4003","1970-01-01","01:04:37.760858","fe80::69b0:5ca7:a676:2c5a","ff02::1:ff00:c04","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4007","1970-01-01","01:04:39.010826","fe80::7479:68ba:3dc6:1d14","ff02::1:ffc6:1d14","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4009","1970-01-01","01:04:39.304385","fe80::b4ae:c3ed:7921:ab75","ff02::1:ff00:99e","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4008","1970-01-01","01:04:39.263143","fe80::69b0:5ca7:a676:2c5a","ff02::1:ff76:2c5a","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4006","1970-01-01","01:04:38.684840","fe80::5dd3:6bb3:7720:1e83","ff02::1:ff20:1e83","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4010","1970-01-01","01:04:40.046223","fe80::294d:3ea3:b53c:c77f","ff02::1:ff4b:1942","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4011","1970-01-01","01:04:40.090825","fe80::4c7b:f8cd:4e3e:dd3c","ff02::1:ff00:f69","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4013","1970-01-01","01:04:40.254158","fe80::69b0:5ca7:a676:2c5a","ff02::c","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4012","1970-01-01","01:04:40.139048","fe80::f106:5909:32ae:f4cb","ff02::1:ffae:f4cb","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4014","1970-01-01","01:04:40.325056","fe80::4a8:b1f0:5819:1034","ff02::1:ff0b:2224","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4016","1970-01-01","01:04:41.326979","fe80::4a8:b1f0:5819:1034","ff02::1:ff19:1034","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4017","1970-01-01","01:04:41.595124","fe80::695d:d39c:6fe8:612","ff02::1:ffe8:612","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4015","1970-01-01","01:04:40.546747","fe80::294d:3ea3:b53c:c77f","ff02::1:ff3c:c77f","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4018","1970-01-01","01:04:45.584479","fd2d:ab8c:225:0:d0eb:2d62:d499:23c8","ff02::1:ff00:1","ICMPv6","86","Neighbor","Solicitation","for","fd2d:ab8c:225::1","from","08:00:27:0a:a9:9c","NULL","NULL","2021-02-15 00:00:00.000"
"4036","1970-01-01","01:06:07.793263","::","ff02::1:ffff:4cef","ICMPv6","78","Neighbor","Solicitation","for","fe80::f802:c758:21ff:4cef","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4037","1970-01-01","01:06:07.793444","::","ff02::1:ffff:4cef","ICMPv6","78","Neighbor","Solicitation","for","fd2d:ab8c:225:0:f802:c758:21ff:4cef","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4038","1970-01-01","01:06:07.793533","::","ff02::1:ff6c:3a78","ICMPv6","78","Neighbor","Solicitation","for","fd2d:ab8c:225:0:eced:35cb:1f6c:3a78","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4039","1970-01-01","01:06:07.793638","::","ff02::1:ff00:2c6","ICMPv6","78","Neighbor","Solicitation","for","fd2d:ab8c:225::2c6","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4020","1970-01-01","01:04:50.587099","fe80::69b0:5ca7:a676:2c5a","ff02::1:ff00:f72","ICMPv6","86","Neighbor","Solicitation","for","fe80::da58:d7ff:fe00:f72","from","08:00:27:0a:a9:9c","NULL","NULL","2021-02-15 00:00:00.000"
"4040","1970-01-01","01:06:07.793757","fe80::f802:c758:21ff:4cef","ff02::2","ICMPv6","70","Router","Solicitation","from","08:00:27:44:99:65","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4041","1970-01-01","01:06:07.793859","fd2d:ab8c:225::2c6","ff02::1","ICMPv6","86","Neighbor","Advertisement","fd2d:ab8c:225::2c6","(ovr)","is","at","08:00:27:c3:f9:98","NULL","2021-02-15 00:00:00.000"
"4043","1970-01-01","01:06:07.794092","fe80::f802:c758:21ff:4cef","ff02::1:ff6c:3a78","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4048","1970-01-01","01:06:08.294111","fe80::f802:c758:21ff:4cef","ff02::1:ff6c:3a78","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4042","1970-01-01","01:06:07.793901","fe80::f802:c758:21ff:4cef","ff02::1:ffff:4cef","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4047","1970-01-01","01:06:08.293990","fe80::f802:c758:21ff:4cef","ff02::1:ffff:4cef","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4044","1970-01-01","01:06:07.794221","fe80::f802:c758:21ff:4cef","ff02::1:ff00:2c6","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4052","1970-01-01","01:06:08.776671","fe80::da58:d7ff:fe00:f72","ff02::1","ICMPv6","86","Multicast","Listener","Query","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4049","1970-01-01","01:06:08.294205","fe80::f802:c758:21ff:4cef","ff02::1:ff00:2c6","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4061","1970-01-01","01:06:09.800663","fe80::f802:c758:21ff:4cef","ff02::1:ff00:fa5","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4051","1970-01-01","01:06:08.776556","fe80::f802:c758:21ff:4cef","ff02::2","ICMPv6","86","Multicast","Listener","Done","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4058","1970-01-01","01:06:09.114306","fe80::b504:f453:742b:7a21","ff02::1:ff00:2c6","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4064","1970-01-01","01:06:10.286783","fe80::f802:c758:21ff:4cef","ff02::1:ff00:fa5","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4063","1970-01-01","01:06:10.286668","::","ff02::1:ff00:fa5","ICMPv6","78","Neighbor","Solicitation","for","fd2d:ab8c:225::fa5","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4068","1970-01-01","01:06:10.297237","fe80::da58:d7ff:fe00:f72","ff02::1","ICMPv6","86","Multicast","Listener","Query","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4067","1970-01-01","01:06:10.296899","fe80::f802:c758:21ff:4cef","ff02::2","ICMPv6","86","Multicast","Listener","Done","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4071","1970-01-01","01:06:10.512621","fe80::7479:68ba:3dc6:1d14","ff02::1:ff00:fa5","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4076","1970-01-01","01:06:11.788724","fe80::f802:c758:21ff:4cef","ff02::2","ICMPv6","70","Router","Solicitation","from","08:00:27:44:99:65","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4077","1970-01-01","01:06:12.297953","fe80::da58:d7ff:fe00:f72","ff02::1","ICMPv6","86","Multicast","Listener","Query","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4078","1970-01-01","01:06:12.308334","fe80::b4ae:c3ed:7921:ab75","ff02::1:ff7c:4e8b","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4079","1970-01-01","01:06:12.387723","fe80::5860:41c8:b74d:ba93","ff02::1:ff4d:ba93","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4081","1970-01-01","01:06:12.505335","fe80::7479:68ba:3dc6:1d14","ff02::1:ffc6:1d14","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4080","1970-01-01","01:06:12.484989","fe80::e8ff:97da:2f7f:abb3","ff02::1:ff96:6cd3","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4083","1970-01-01","01:06:12.595817","fe80::695d:d39c:6fe8:612","ff02::1:ff05:44da","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4084","1970-01-01","01:06:12.689988","fe80::5dd3:6bb3:7720:1e83","ff02::1:ff00:994","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4085","1970-01-01","01:06:12.745653","fe80::e1ff:dec7:bebd:f5d0","ff02::1:ff7f:e8be","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4087","1970-01-01","01:06:13.299719","fe80::b4ae:c3ed:7921:ab75","ff02::1:ff00:99e","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4065","1970-01-01","01:06:10.286994","fd2d:ab8c:225::fa5","ff02::1","ICMPv6","86","Neighbor","Advertisement","fd2d:ab8c:225::fa5","(ovr)","is","at","08:00:27:bc:b9:3d","NULL","2021-02-15 00:00:00.000"
"4086","1970-01-01","01:06:13.120094","fe80::b504:f453:742b:7a21","ff02::1:ff2b:7a21","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4091","1970-01-01","01:06:14.254828","fe80::69b0:5ca7:a676:2c5a","ff02::c","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4090","1970-01-01","01:06:14.182149","fe80::5dd3:6bb3:7720:1e83","ff02::1:ff20:1e83","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4088","1970-01-01","01:06:13.328720","fe80::4a8:b1f0:5819:1034","ff02::1:ff0b:2224","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4093","1970-01-01","01:06:14.507723","fe80::7479:68ba:3dc6:1d14","ff02::1:ffb1:5cc9","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4094","1970-01-01","01:06:14.542402","fe80::294d:3ea3:b53c:c77f","ff02::1:ff4b:1942","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4092","1970-01-01","01:06:14.301865","fe80::b4ae:c3ed:7921:ab75","ff02::1:ff21:ab75","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"4096","1970-01-01","01:06:14.644935","fe80::f106:5909:32ae:f4cb","ff02::1:ffcd:badf","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
